paper frequency,paper citation frequency,paper citation per paper,grant number,grant money,grant money per grant,grant series_u,grant series_r,grant series_t,grant series_p,grant duration per grant,author position,is_corresponding,patents frequency,patents citations frequency,actual,predicted
10.423076923076923,4818.7307692307695,462.31365313653134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.96153846153846,2.1923076923076925,0.07692307692307693,0.11538461538461539,1,1
0.0,0.0,47.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
9.272727272727273,3123.2272727272725,336.8186274509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.09090909090909,0.4090909090909091,0.13636363636363635,7.2272727272727275,1,1
0.6956521739130435,85.91304347826087,123.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6521739130434783,0.17391304347826086,0.0,0.0,1,1
12.026315789473685,2388.0789473684213,198.5711159737418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.236842105263158,1.868421052631579,0.0,0.0,1,1
1.5714285714285714,221.64285714285714,141.04545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.428571428571429,0.0,0.07142857142857142,0.5714285714285714,1,1
2.090909090909091,325.09090909090907,155.47826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.545454545454546,0.09090909090909091,0.0,0.0,1,1
4.2105263157894735,1695.921052631579,402.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7894736842105265,0.9473684210526315,0.0,0.0,1,1
13.875,1209.625,87.18018018018019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.625,2.0,0.5,9.25,1,1
3.347826086956522,452.0,135.01298701298703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.956521739130435,1.3478260869565217,0.0,0.0,1,1
6.454545454545454,654.7272727272727,101.43661971830986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.272727272727273,1.7272727272727273,0.0,0.0,1,1
0.0,0.0,79.26923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
3.3333333333333335,825.8095238095239,247.74285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.428571428571429,0.9047619047619048,0.0,0.0,1,1
0.0,0.0,51.51948051948052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
4.043478260869565,535.304347826087,132.38709677419354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.565217391304348,0.8695652173913043,0.17391304347826086,0.2608695652173913,1,1
2.3333333333333335,449.8333333333333,192.78571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,0.0,0.0,0.0,1,1
0.7142857142857143,54.285714285714285,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,1
1.8666666666666667,612.7333333333333,328.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.533333333333333,0.13333333333333333,0.0,0.0,1,1
3.054054054054054,300.9189189189189,98.53097345132744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.675675675675675,0.35135135135135137,0.0,0.0,1,1
5.222222222222222,434.1111111111111,83.12765957446808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.177777777777777,1.3555555555555556,0.0,0.0,1,1
0.0,0.0,79.91111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
20.16,14985.68,743.3373015873016,0.68,290155.4,426699.1176470588,1.0,16.0,0.0,0.0,9.352941176470589,52.8,3.12,0.24,0.4,1,1
2.933333333333333,1891.8666666666666,644.9545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.733333333333333,0.8,0.0,0.0,1,1
5.173913043478261,377.6521739130435,72.99159663865547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.956521739130435,0.8695652173913043,0.13043478260869565,0.6521739130434783,1,1
0.0,0.0,47.275862068965516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0.0,0.0,13.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0.8333333333333334,149.5,179.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,0.16666666666666666,0.0,0.0,1,1
2.4615384615384617,234.96153846153845,95.453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.230769230769231,0.6538461538461539,0.0,0.0,1,1
7.791666666666667,959.875,123.19251336898395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.208333333333332,2.5833333333333335,0.0,0.0,1,1
16.875,3961.0,234.72592592592594,1.5,960064.875,640043.25,7.0,17.0,0.0,0.0,4.625,34.875,7.5,0.0,0.0,1,1
2.0555555555555554,284.6111111111111,138.45945945945945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.05555555555555555,0.0,0.0,1,1
2.8484848484848486,339.5151515151515,119.19148936170212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.212121212121212,0.42424242424242425,0.0,0.0,1,1
6.7555555555555555,2563.6,379.48026315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.333333333333334,1.1333333333333333,0.08888888888888889,2.022222222222222,1,1
2.2,1089.6666666666667,495.3030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.466666666666667,0.7333333333333333,0.0,0.0,1,1
1.75,352.875,201.64285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,1,1
6.027777777777778,535.0555555555555,88.76497695852535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.63888888888889,1.8333333333333333,0.08333333333333333,0.6666666666666666,1,1
3.1875,256.3125,80.41176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9375,0.4375,0.0625,0.1875,1,1
1.3333333333333333,520.5757575757576,390.4318181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.212121212121212,0.06060606060606061,0.0,0.0,1,1
3.3225806451612905,797.0645161290323,239.89320388349515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.612903225806452,0.2903225806451613,0.03225806451612903,0.0,1,1
2.4,118.83333333333333,49.513888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.066666666666666,0.4666666666666667,0.0,0.0,1,1
1.9767441860465116,119.48837209302326,60.44705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.883720930232558,0.32558139534883723,0.0,0.0,1,1
3.090909090909091,2490.3636363636365,805.7058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.545454545454545,0.9090909090909091,0.0,0.0,1,1
3.4285714285714284,296.85714285714283,86.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.14285714285714285,0.0,0.0,1,1
5.3478260869565215,1397.6521739130435,261.349593495935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.08695652173913,1.0,1.0,16.565217391304348,1,1
18.0,3571.025,198.39027777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.55,2.075,0.0,0.0,1,1
2.25,147.15,65.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55,0.5,0.0,0.0,1,1
9.4,2494.2,265.3404255319149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.8,0.0,0.0,1,1
3.9210526315789473,875.8421052631579,223.36912751677852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.921052631578947,1.5,0.02631578947368421,0.02631578947368421,1,1
8.785714285714286,709.2142857142857,80.72357723577235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.428571428571427,0.5357142857142857,0.0,0.0,1,1
1.0952380952380953,78.47619047619048,71.65217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,0.0,0.0,0.0,1,1
3.6785714285714284,561.4285714285714,152.62135922330097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.964285714285714,0.6785714285714286,0.0,0.0,1,1
5.041666666666667,941.4583333333334,186.73553719008265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.625,1.0,0.041666666666666664,0.041666666666666664,1,1
1.5454545454545454,463.0,299.5882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2727272727272725,0.09090909090909091,0.0,0.0,1,1
5.5625,868.6875,156.1685393258427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1875,0.8125,0.125,0.0,1,1
8.4,830.4666666666667,98.86507936507937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.866666666666667,2.2666666666666666,0.0,0.0,1,1
1.76,186.12,105.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52,0.0,0.0,0.0,1,1
4.2,1157.7,275.64285714285717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,0.9,0.0,0.0,1,1
4.7,1231.2,261.9574468085106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.2,0.0,0.0,1,1
7.526315789473684,647.0526315789474,85.97202797202797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.36842105263158,1.3157894736842106,0.05263157894736842,0.0,1,1
8.9,821.5,92.30337078651685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,1.3,0.0,0.0,1,1
6.45,4364.0,676.5891472868217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,0.8,0.0,0.0,1,1
10.928571428571429,3985.9285714285716,364.72549019607845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.142857142857142,2.0714285714285716,0.17857142857142858,0.25,1,1
0.0,0.0,29.986531986531986,0.0,0.0,80250.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1
0.36363636363636365,21.454545454545453,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0909090909090908,0.0,0.0,0.0,1,1
2.1,206.4,98.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.75,0.0,0.0,1,1
0.0,0.0,80.26086956521739,0.0,0.0,624825.8888888889,3.0,12.0,0.0,0.0,4.555555555555555,0.0,0.0,0.0,0.0,1,1
2.0869565217391304,131.2608695652174,62.895833333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2608695652173913,0.043478260869565216,0.043478260869565216,1,1
1.9333333333333333,150.93333333333334,78.06896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.26666666666666666,0.0,0.0,1,1
7.884615384615385,2196.0,278.5170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,1.4615384615384615,0.5,0.15384615384615385,1,1
4.392857142857143,454.92857142857144,103.5609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.107142857142858,0.7857142857142857,0.0,0.0,1,1
8.0,902.8125,112.8515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.125,2.8125,0.3125,5.4375,1,1
3.56,560.44,157.42696629213484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.84,1.44,0.0,0.0,1,1
2.28,131.0,57.45614035087719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.84,0.0,0.0,1,1
0.0,0.0,95.54545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
8.317073170731707,1082.121951219512,130.10850439882697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.146341463414632,0.7317073170731707,0.0,0.0,1,1
13.875,1209.625,87.18018018018019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.625,2.0,0.5,9.25,1,1
3.9285714285714284,314.07142857142856,79.94545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.214285714285714,0.14285714285714285,0.14285714285714285,0.2857142857142857,1,1
13.1875,2166.125,164.2559241706161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.78125,0.0,0.0,1,1
15.2,3872.114285714286,254.74436090225564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.285714285714285,2.2857142857142856,0.05714285714285714,2.0285714285714285,1,1
13.875,1209.625,87.18018018018019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.625,2.0,0.5,9.25,1,1
0.0,0.0,86.61290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
7.470588235294118,1144.3529411764705,153.1811023622047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.764705882352942,1.0588235294117647,0.0,0.0,1,1
0.0,0.0,193.06617647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0.19047619047619047,28.523809523809526,149.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.0,0.0,1,1
2.3846153846153846,107.53846153846153,45.096774193548384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.23076923076923,0.3076923076923077,0.07692307692307693,0.15384615384615385,1,1
6.0,1940.5121951219512,323.4186991869919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.341463414634147,2.2195121951219514,0.4634146341463415,2.4634146341463414,1,1
29.951219512195124,22779.365853658535,760.5488599348535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.02439024390245,3.6097560975609757,0.14634146341463414,0.2926829268292683,1,1
0.0,0.0,15.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
6.318181818181818,1754.3636363636363,277.66906474820144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.681818181818182,1.7727272727272727,0.0,0.0,1,1
0.95,176.025,185.28947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.075,0.0,0.0,1,1
6.90625,786.40625,113.86877828054298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.78125,0.59375,0.0,0.0,1,1
4.266666666666667,1008.6222222222223,236.39583333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.5555555555555556,0.06666666666666667,0.8666666666666667,1,1
8.033333333333333,1313.8666666666666,163.551867219917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,1.7,0.03333333333333333,0.13333333333333333,1,1
8.869565217391305,733.2608695652174,82.67156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.391304347826086,1.434782608695652,0.0,0.0,1,1
0.5714285714285714,31.285714285714285,54.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5714285714285716,0.14285714285714285,0.0,0.0,1,1
0.0,0.0,30.36842105263158,0.0,0.0,370426.8181818182,0.0,19.0,11.0,0.0,9.121212121212121,0.0,0.0,0.0,0.0,1,1
8.6,576.8666666666667,67.07751937984496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.533333333333333,3.0,0.0,0.0,1,1
3.1818181818181817,548.4545454545455,172.37142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.636363636363637,0.09090909090909091,0.0,0.0,1,1
0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
6.730769230769231,1148.5,170.6342857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.192307692307692,1.9615384615384615,0.15384615384615385,0.07692307692307693,1,1
3.9545454545454546,270.77272727272725,68.47126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.954545454545455,0.7727272727272727,0.0,0.0,1,1
3.7777777777777777,538.6111111111111,142.5735294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11111111111111,1.1111111111111112,0.0,0.0,1,1
3.2,266.9,83.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.3,0.6,1,1
4.2368421052631575,912.0,215.25465838509317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.394736842105264,0.47368421052631576,0.0,0.0,1,1
7.48,2802.2,374.62566844919786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.12,1.48,0.04,0.48,1,1
5.357142857142857,1153.2857142857142,215.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.214285714285714,1.4285714285714286,0.0,0.0,1,1
6.8088235294117645,1447.7794117647059,212.6328293736501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.132352941176471,1.6323529411764706,0.1323529411764706,3.9558823529411766,1,1
9.0,1952.1538461538462,216.9059829059829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.76923076923077,2.5384615384615383,0.0,0.0,1,1
11.88888888888889,2287.1666666666665,192.3785046728972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.88888888888889,3.4444444444444446,0.0,0.0,1,1
6.666666666666667,1144.4375,171.665625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.541666666666666,1.1041666666666667,0.0,0.0,1,1
0.5,222.2,444.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,1,1
0.034482758620689655,5.793103448275862,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,1,1
5.481481481481482,554.6666666666666,101.1891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.62962962962963,2.185185185185185,0.0,0.0,1,1
5.340909090909091,785.4318181818181,147.05957446808512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.613636363636363,1.2727272727272727,0.0,0.0,1,1
0.0,0.0,64.63157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2.6666666666666665,799.4074074074074,299.77777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2592592592592595,0.14814814814814814,0.0,0.0,1,1
4.916666666666667,1163.25,236.59322033898306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.916666666666666,1.9166666666666667,0.0,0.0,1,1
0.0,0.0,2.2857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0.0,0.0,15.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1.45,147.9,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45,0.15,0.0,0.0,1,1
2.391304347826087,882.6521739130435,369.1090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.173913043478261,0.2608695652173913,0.17391304347826086,6.521739130434782,1,1
0.625,38.125,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.375,0.125,0.0,0.0,1,1
11.041666666666666,7721.375,699.2943396226415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.458333333333332,2.3333333333333335,0.2916666666666667,0.0,1,1
1.6,102.96,64.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,0.64,0.0,0.0,1,1
2.864864864864865,212.32432432432432,74.11320754716981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.054054054054054,0.13513513513513514,0.0,0.0,1,1
4.2727272727272725,345.27272727272725,80.80851063829788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.181818181818182,1.8181818181818181,0.0,0.0,1,1
11.945945945945946,2359.135135135135,197.4841628959276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.216216216216218,4.054054054054054,0.1891891891891892,7.1891891891891895,1,1
14.807692307692308,3218.5576923076924,217.35714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.26923076923077,1.8269230769230769,0.0,0.0,1,1
8.4,515.2,61.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.4,0.0,0.0,1,1
1.7777777777777777,185.88888888888889,104.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.444444444444445,0.1111111111111111,0.0,0.0,1,1
2.4,141.5,58.958333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.1,0.0,0.0,1,1
0.7230769230769231,81.1076923076923,112.17021276595744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5538461538461539,0.16923076923076924,0.03076923076923077,0.0,1,1
7.183673469387755,685.9387755102041,95.48579545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.26530612244898,0.9387755102040817,0.0,0.0,1,1
5.083333333333333,1425.5,280.42622950819674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.083333333333334,1.25,0.0,0.0,1,1
2.0555555555555554,184.5,89.75675675675676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.277777777777778,0.4444444444444444,0.0,0.0,1,1
2.6666666666666665,86.4,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.3333333333333333,0.26666666666666666,0.2,1,1
0.7714285714285715,104.4,135.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7428571428571429,0.02857142857142857,0.0,0.0,1,1
0.0,0.0,172.14723926380367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
6.65625,3879.96875,582.906103286385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.46875,1.28125,0.0,0.0,1,1
1.4545454545454546,111.36363636363636,76.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.818181818181818,0.45454545454545453,0.0,0.0,1,1
2.8947368421052633,200.94736842105263,69.41818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.526315789473685,0.21052631578947367,0.0,0.0,1,1
2.2,246.66666666666666,112.12121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.733333333333333,0.4666666666666667,0.0,0.0,1,1
0.0,0.0,44.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
6.2,1262.8333333333333,203.68279569892474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.4333333333333333,0.13333333333333333,7.366666666666666,1,1
13.777777777777779,9596.814814814816,696.5430107526881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.074074074074076,1.7777777777777777,0.2222222222222222,0.4444444444444444,1,1
1.2608695652173914,336.0,266.48275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.652173913043478,0.34782608695652173,0.0,0.0,1,1
9.523809523809524,987.6666666666666,103.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.61904761904762,1.1428571428571428,0.0,0.0,1,1
0.0,0.0,190.5919282511211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
13.875,1209.625,87.18018018018019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.625,2.0,0.5,9.25,1,1
3.4166666666666665,543.6666666666666,159.1219512195122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.4166666666666667,0.08333333333333333,0.0,1,1
15.4,4998.2,324.5584415584416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,3.05,0.0,0.0,1,1
0.8,466.8,583.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2,0.0,0.0,1,1
3.1666666666666665,365.3333333333333,115.36842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.833333333333334,1.0833333333333333,0.0,0.0,1,1
0.5714285714285714,263.2142857142857,460.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,0.0,0.0,0.0,1,1
3.3703703703703702,393.44444444444446,116.73626373626374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.888888888888889,0.5555555555555556,0.0,0.0,1,1
0.0,0.0,63.41860465116279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2.111111111111111,131.0,62.05263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667,1.1111111111111112,0.0,0.0,1,1
2.0,604.5,302.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.5,0.0,0.0,1,1
9.285714285714286,8336.285714285714,897.7538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.5714285714285714,0.2857142857142857,0.0,1,1
0.0,0.0,104.29629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2.7857142857142856,389.57142857142856,139.84615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.785714285714286,1.3571428571428572,0.0,0.0,1,1
0.14285714285714285,2.7142857142857144,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,1,1
1.5555555555555556,385.3333333333333,247.71428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1,1
1.8333333333333333,542.9166666666666,296.1363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.5833333333333334,0.0,0.0,1,1
8.142857142857142,626.5,76.93859649122807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.142857142857142,2.5714285714285716,0.0,0.0,1,1
1.5454545454545454,307.27272727272725,198.8235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7272727272727275,0.2727272727272727,0.09090909090909091,0.6363636363636364,1,1
8.666666666666666,2307.2083333333335,266.21634615384613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,1.9166666666666667,0.0,0.0,1,1
0.0,0.0,61.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
4.8,1538.85,320.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,1.2,0.0,0.0,1,1
5.266666666666667,999.4,189.7594936708861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.9333333333333333,0.2,0.5666666666666667,1,1
15.45,2809.5,181.84466019417476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.85,3.5,0.0,0.0,1,1
2.4166666666666665,654.4166666666666,270.7931034482759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.583333333333333,0.25,0.0,0.0,1,1
0.0,0.0,35.07142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0.0,0.0,45.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
